,Local hour of the day,Local day of the week,Local month of the year,Local year,Temperature (K),Monthly average temperature (K),Monthly average temperature rank,Annual average temperature (K),5 percentile temperature (K),95 percentile temperature (K)
2015-12-19 21:00:00,22,5,12,2015,283.99536,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 22:00:00,23,5,12,2015,283.82617,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-19 23:00:00,0,6,12,2015,283.9817,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 00:00:00,1,6,12,2015,283.9912,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 01:00:00,2,6,12,2015,283.89624,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 02:00:00,3,6,12,2015,283.9673,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 03:00:00,4,6,12,2015,283.78442,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 04:00:00,5,6,12,2015,283.51685,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 05:00:00,6,6,12,2015,283.2937,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 06:00:00,7,6,12,2015,283.02222,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 07:00:00,8,6,12,2015,282.84985,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 08:00:00,9,6,12,2015,282.81982,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 09:00:00,10,6,12,2015,283.42334,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 10:00:00,11,6,12,2015,284.1875,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 11:00:00,12,6,12,2015,285.09888,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 12:00:00,13,6,12,2015,285.93555,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 13:00:00,14,6,12,2015,286.50366,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 14:00:00,15,6,12,2015,286.35498,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 15:00:00,16,6,12,2015,285.6306,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 16:00:00,17,6,12,2015,285.09448,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 17:00:00,18,6,12,2015,285.12793,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 18:00:00,19,6,12,2015,285.33936,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 19:00:00,20,6,12,2015,285.33374,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 20:00:00,21,6,12,2015,285.15405,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 21:00:00,22,6,12,2015,285.16138,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
2015-12-20 22:00:00,23,6,12,2015,284.88574,282.08475,9.0,285.2566,274.4532928466797,297.79620361328125
