Time (UTC),Local hour of the day,Local day of the week,Local month of the year,Local year,Electricity generation [MW]
2015-11-09 08:00:00,10,0,11,2015,466.75
2015-11-09 09:00:00,11,0,11,2015,466.5
2015-11-09 10:00:00,12,0,11,2015,470.5
2015-11-09 11:00:00,13,0,11,2015,466.25
2015-11-09 12:00:00,14,0,11,2015,465.25
2015-11-09 13:00:00,15,0,11,2015,469.0
2015-11-09 14:00:00,16,0,11,2015,482.75
2015-11-09 15:00:00,17,0,11,2015,543.0
2015-11-09 16:00:00,18,0,11,2015,563.0
2015-11-09 17:00:00,19,0,11,2015,539.5
2015-11-09 18:00:00,20,0,11,2015,508.25
2015-11-09 19:00:00,21,0,11,2015,468.75
2015-11-09 20:00:00,22,0,11,2015,423.5
2015-11-09 21:00:00,23,0,11,2015,374.0
2015-11-09 22:00:00,0,1,11,2015,335.0
2015-11-09 23:00:00,1,1,11,2015,310.0
2015-11-10 00:00:00,2,1,11,2015,299.0
2015-11-10 01:00:00,3,1,11,2015,293.0
2015-11-10 02:00:00,4,1,11,2015,296.75
2015-11-10 03:00:00,5,1,11,2015,311.0
2015-11-10 04:00:00,6,1,11,2015,350.5
2015-11-10 05:00:00,7,1,11,2015,404.5
2015-11-10 06:00:00,8,1,11,2015,443.25
2015-11-10 07:00:00,9,1,11,2015,456.0
2015-11-10 08:00:00,10,1,11,2015,456.0
2015-11-10 09:00:00,11,1,11,2015,452.5
2015-11-10 10:00:00,12,1,11,2015,452.0
2015-11-10 11:00:00,13,1,11,2015,451.5
2015-11-10 12:00:00,14,1,11,2015,448.75
2015-11-10 13:00:00,15,1,11,2015,447.5
2015-11-10 14:00:00,16,1,11,2015,467.0
2015-11-10 15:00:00,17,1,11,2015,532.0
2015-11-10 16:00:00,18,1,11,2015,560.5
2015-11-10 17:00:00,19,1,11,2015,545.0
2015-11-10 18:00:00,20,1,11,2015,513.5
2015-11-10 19:00:00,21,1,11,2015,472.75
2015-11-10 20:00:00,22,1,11,2015,423.5
2015-11-10 21:00:00,23,1,11,2015,375.75
2015-11-10 22:00:00,0,2,11,2015,333.25
2015-11-10 23:00:00,1,2,11,2015,311.25
2015-11-11 00:00:00,2,2,11,2015,299.75
2015-11-11 01:00:00,3,2,11,2015,297.25
2015-11-11 02:00:00,4,2,11,2015,299.75
2015-11-11 03:00:00,5,2,11,2015,315.25
2015-11-11 04:00:00,6,2,11,2015,351.5
2015-11-11 05:00:00,7,2,11,2015,405.0
2015-11-11 06:00:00,8,2,11,2015,432.5
2015-11-11 07:00:00,9,2,11,2015,441.25
2015-11-11 08:00:00,10,2,11,2015,440.25
2015-11-11 09:00:00,11,2,11,2015,436.75
2015-11-11 10:00:00,12,2,11,2015,441.25
2015-11-11 11:00:00,13,2,11,2015,434.75
2015-11-11 12:00:00,14,2,11,2015,435.5
2015-11-11 13:00:00,15,2,11,2015,439.0
2015-11-11 14:00:00,16,2,11,2015,457.5
2015-11-11 15:00:00,17,2,11,2015,522.25
2015-11-11 16:00:00,18,2,11,2015,549.75
2015-11-11 17:00:00,19,2,11,2015,537.5
2015-11-11 18:00:00,20,2,11,2015,508.75
2015-11-11 19:00:00,21,2,11,2015,468.5
2015-11-11 20:00:00,22,2,11,2015,421.25
2015-11-11 21:00:00,23,2,11,2015,373.25
2015-11-11 22:00:00,0,3,11,2015,335.0
2015-11-11 23:00:00,1,3,11,2015,312.25
2015-11-12 00:00:00,2,3,11,2015,298.5
2015-11-12 01:00:00,3,3,11,2015,295.5
2015-11-12 02:00:00,4,3,11,2015,297.0
2015-11-12 03:00:00,5,3,11,2015,308.25
2015-11-12 04:00:00,6,3,11,2015,351.0
2015-11-12 05:00:00,7,3,11,2015,406.0
2015-11-12 06:00:00,8,3,11,2015,435.0
2015-11-12 07:00:00,9,3,11,2015,448.0
2015-11-12 08:00:00,10,3,11,2015,450.0
2015-11-12 09:00:00,11,3,11,2015,449.0
2015-11-12 10:00:00,12,3,11,2015,449.75
2015-11-12 11:00:00,13,3,11,2015,442.75
2015-11-12 12:00:00,14,3,11,2015,442.0
2015-11-12 13:00:00,15,3,11,2015,447.75
2015-11-12 14:00:00,16,3,11,2015,466.25
2015-11-12 15:00:00,17,3,11,2015,528.0
2015-11-12 16:00:00,18,3,11,2015,554.0
2015-11-12 17:00:00,19,3,11,2015,537.75
2015-11-12 18:00:00,20,3,11,2015,506.5
2015-11-12 19:00:00,21,3,11,2015,465.5
2015-11-12 20:00:00,22,3,11,2015,420.5
2015-11-12 21:00:00,23,3,11,2015,374.25
2015-11-12 22:00:00,0,4,11,2015,334.25
2015-11-12 23:00:00,1,4,11,2015,311.0
2015-11-13 00:00:00,2,4,11,2015,296.25
2015-11-13 01:00:00,3,4,11,2015,291.0
2015-11-13 02:00:00,4,4,11,2015,291.5
2015-11-13 03:00:00,5,4,11,2015,303.75
2015-11-13 04:00:00,6,4,11,2015,332.25
2015-11-13 05:00:00,7,4,11,2015,393.25
2015-11-13 06:00:00,8,4,11,2015,435.75
2015-11-13 07:00:00,9,4,11,2015,446.5
2015-11-13 08:00:00,10,4,11,2015,448.75
2015-11-13 09:00:00,11,4,11,2015,454.0
2015-11-13 10:00:00,12,4,11,2015,460.25
2015-11-13 11:00:00,13,4,11,2015,457.25
2015-11-13 12:00:00,14,4,11,2015,448.75
2015-11-13 13:00:00,15,4,11,2015,448.0
2015-11-13 14:00:00,16,4,11,2015,466.75
2015-11-13 15:00:00,17,4,11,2015,528.5
2015-11-13 16:00:00,18,4,11,2015,550.75
2015-11-13 17:00:00,19,4,11,2015,534.5
2015-11-13 18:00:00,20,4,11,2015,502.0
2015-11-13 19:00:00,21,4,11,2015,459.5
2015-11-13 20:00:00,22,4,11,2015,418.25
2015-11-13 21:00:00,23,4,11,2015,378.0
2015-11-13 22:00:00,0,5,11,2015,341.5
2015-11-13 23:00:00,1,5,11,2015,316.0
2015-11-14 00:00:00,2,5,11,2015,302.0
2015-11-14 01:00:00,3,5,11,2015,293.5
2015-11-14 02:00:00,4,5,11,2015,291.25
2015-11-14 03:00:00,5,5,11,2015,297.5
2015-11-14 04:00:00,6,5,11,2015,302.5
2015-11-14 05:00:00,7,5,11,2015,339.75
2015-11-14 06:00:00,8,5,11,2015,373.25
2015-11-14 07:00:00,9,5,11,2015,391.75
2015-11-14 08:00:00,10,5,11,2015,399.75
2015-11-14 09:00:00,11,5,11,2015,402.75
2015-11-14 10:00:00,12,5,11,2015,405.75
2015-11-14 11:00:00,13,5,11,2015,402.5
2015-11-14 12:00:00,14,5,11,2015,394.5
2015-11-14 13:00:00,15,5,11,2015,403.25
2015-11-14 14:00:00,16,5,11,2015,424.0
2015-11-14 15:00:00,17,5,11,2015,487.75
2015-11-14 16:00:00,18,5,11,2015,510.25
2015-11-14 17:00:00,19,5,11,2015,495.75
2015-11-14 18:00:00,20,5,11,2015,467.0
2015-11-14 19:00:00,21,5,11,2015,434.75
2015-11-14 20:00:00,22,5,11,2015,402.75
2015-11-14 21:00:00,23,5,11,2015,370.25
2015-11-14 22:00:00,0,6,11,2015,337.0
2015-11-14 23:00:00,1,6,11,2015,310.25
2015-11-15 00:00:00,2,6,11,2015,294.25
2015-11-15 01:00:00,3,6,11,2015,286.75
2015-11-15 02:00:00,4,6,11,2015,287.75
2015-11-15 03:00:00,5,6,11,2015,291.75
2015-11-15 04:00:00,6,6,11,2015,284.75
2015-11-15 05:00:00,7,6,11,2015,309.75
2015-11-15 06:00:00,8,6,11,2015,337.0
2015-11-15 07:00:00,9,6,11,2015,361.25
2015-11-15 08:00:00,10,6,11,2015,391.0
2015-11-15 09:00:00,11,6,11,2015,413.75
2015-11-15 10:00:00,12,6,11,2015,416.0
2015-11-15 11:00:00,13,6,11,2015,410.75
2015-11-15 12:00:00,14,6,11,2015,398.75
2015-11-15 13:00:00,15,6,11,2015,401.5
2015-11-15 14:00:00,16,6,11,2015,422.5
2015-11-15 15:00:00,17,6,11,2015,486.0
2015-11-15 16:00:00,18,6,11,2015,515.75
2015-11-15 17:00:00,19,6,11,2015,504.75
2015-11-15 18:00:00,20,6,11,2015,479.75
2015-11-15 19:00:00,21,6,11,2015,450.25
2015-11-15 20:00:00,22,6,11,2015,407.25
2015-11-15 21:00:00,23,6,11,2015,364.25
2015-11-15 22:00:00,0,0,11,2015,329.25
2015-11-15 23:00:00,1,0,11,2015,302.25
2015-11-16 00:00:00,2,0,11,2015,290.75
2015-11-16 01:00:00,3,0,11,2015,286.0
2015-11-16 02:00:00,4,0,11,2015,288.5
2015-11-16 03:00:00,5,0,11,2015,304.5
2015-11-16 04:00:00,6,0,11,2015,343.5
2015-11-16 05:00:00,7,0,11,2015,406.5
2015-11-16 06:00:00,8,0,11,2015,447.5
2015-11-16 07:00:00,9,0,11,2015,467.25
2015-11-16 08:00:00,10,0,11,2015,481.25
2015-11-16 09:00:00,11,0,11,2015,477.0
2015-11-16 10:00:00,12,0,11,2015,469.0
2015-11-16 11:00:00,13,0,11,2015,467.75
2015-11-16 12:00:00,14,0,11,2015,469.5
2015-11-16 13:00:00,15,0,11,2015,469.25
2015-11-16 14:00:00,16,0,11,2015,486.5
2015-11-16 15:00:00,17,0,11,2015,554.75
2015-11-16 16:00:00,18,0,11,2015,575.5
2015-11-16 17:00:00,19,0,11,2015,562.25
2015-11-16 18:00:00,20,0,11,2015,532.75
2015-11-16 19:00:00,21,0,11,2015,486.0
2015-11-16 20:00:00,22,0,11,2015,429.0
2015-11-16 21:00:00,23,0,11,2015,376.0
2015-11-16 22:00:00,0,1,11,2015,333.75
2015-11-16 23:00:00,1,1,11,2015,309.75
2015-11-17 00:00:00,2,1,11,2015,297.5
2015-11-17 01:00:00,3,1,11,2015,293.5
2015-11-17 02:00:00,4,1,11,2015,294.25
2015-11-17 03:00:00,5,1,11,2015,314.25
2015-11-17 04:00:00,6,1,11,2015,353.25
2015-11-17 05:00:00,7,1,11,2015,419.25
2015-11-17 06:00:00,8,1,11,2015,457.25
2015-11-17 07:00:00,9,1,11,2015,459.75
2015-11-17 08:00:00,10,1,11,2015,455.5
2015-11-17 09:00:00,11,1,11,2015,450.75
2015-11-17 10:00:00,12,1,11,2015,457.75
2015-11-17 11:00:00,13,1,11,2015,455.5
2015-11-17 12:00:00,14,1,11,2015,453.75
2015-11-17 13:00:00,15,1,11,2015,456.25
2015-11-17 14:00:00,16,1,11,2015,478.75
2015-11-17 15:00:00,17,1,11,2015,545.25
2015-11-17 16:00:00,18,1,11,2015,568.5
2015-11-17 17:00:00,19,1,11,2015,555.0
2015-11-17 18:00:00,20,1,11,2015,524.75
2015-11-17 19:00:00,21,1,11,2015,479.75
2015-11-17 20:00:00,22,1,11,2015,427.75
2015-11-17 21:00:00,23,1,11,2015,377.75
2015-11-17 22:00:00,0,2,11,2015,334.0
2015-11-17 23:00:00,1,2,11,2015,309.0
2015-11-18 00:00:00,2,2,11,2015,297.5
2015-11-18 01:00:00,3,2,11,2015,293.0
2015-11-18 02:00:00,4,2,11,2015,295.5
2015-11-18 03:00:00,5,2,11,2015,313.0
2015-11-18 04:00:00,6,2,11,2015,351.0
2015-11-18 05:00:00,7,2,11,2015,406.75
2015-11-18 06:00:00,8,2,11,2015,438.0
2015-11-18 07:00:00,9,2,11,2015,444.25
2015-11-18 08:00:00,10,2,11,2015,441.5
2015-11-18 09:00:00,11,2,11,2015,438.75
2015-11-18 10:00:00,12,2,11,2015,446.5
2015-11-18 11:00:00,13,2,11,2015,443.0
2015-11-18 12:00:00,14,2,11,2015,442.5
2015-11-18 13:00:00,15,2,11,2015,444.5
2015-11-18 14:00:00,16,2,11,2015,466.25
2015-11-18 15:00:00,17,2,11,2015,537.25
2015-11-18 16:00:00,18,2,11,2015,559.25
2015-11-18 17:00:00,19,2,11,2015,547.25
2015-11-18 18:00:00,20,2,11,2015,519.75
2015-11-18 19:00:00,21,2,11,2015,477.75
2015-11-18 20:00:00,22,2,11,2015,428.75
2015-11-18 21:00:00,23,2,11,2015,379.0
2015-11-18 22:00:00,0,3,11,2015,338.25
2015-11-18 23:00:00,1,3,11,2015,313.25
2015-11-19 00:00:00,2,3,11,2015,301.5
2015-11-19 01:00:00,3,3,11,2015,296.0
2015-11-19 02:00:00,4,3,11,2015,298.0
2015-11-19 03:00:00,5,3,11,2015,315.75
2015-11-19 04:00:00,6,3,11,2015,354.0
2015-11-19 05:00:00,7,3,11,2015,411.25
2015-11-19 06:00:00,8,3,11,2015,444.25
2015-11-19 07:00:00,9,3,11,2015,451.75
2015-11-19 08:00:00,10,3,11,2015,455.5
2015-11-19 09:00:00,11,3,11,2015,459.25
2015-11-19 10:00:00,12,3,11,2015,463.25
2015-11-19 11:00:00,13,3,11,2015,458.5
2015-11-19 12:00:00,14,3,11,2015,457.25
2015-11-19 13:00:00,15,3,11,2015,460.0
2015-11-19 14:00:00,16,3,11,2015,478.0
2015-11-19 15:00:00,17,3,11,2015,545.5
2015-11-19 16:00:00,18,3,11,2015,568.0
2015-11-19 17:00:00,19,3,11,2015,553.75
2015-11-19 18:00:00,20,3,11,2015,525.5
2015-11-19 19:00:00,21,3,11,2015,483.25
2015-11-19 20:00:00,22,3,11,2015,432.75
2015-11-19 21:00:00,23,3,11,2015,382.5
2015-11-19 22:00:00,0,4,11,2015,343.25
2015-11-19 23:00:00,1,4,11,2015,318.5
2015-11-20 00:00:00,2,4,11,2015,305.75
2015-11-20 01:00:00,3,4,11,2015,299.0
2015-11-20 02:00:00,4,4,11,2015,301.0
2015-11-20 03:00:00,5,4,11,2015,317.75
2015-11-20 04:00:00,6,4,11,2015,355.25
2015-11-20 05:00:00,7,4,11,2015,411.0
2015-11-20 06:00:00,8,4,11,2015,444.5
2015-11-20 07:00:00,9,4,11,2015,452.5
2015-11-20 08:00:00,10,4,11,2015,449.75
2015-11-20 09:00:00,11,4,11,2015,452.75
2015-11-20 10:00:00,12,4,11,2015,454.5
2015-11-20 11:00:00,13,4,11,2015,454.5
2015-11-20 12:00:00,14,4,11,2015,454.0
2015-11-20 13:00:00,15,4,11,2015,452.25
2015-11-20 14:00:00,16,4,11,2015,475.0
2015-11-20 15:00:00,17,4,11,2015,539.5
2015-11-20 16:00:00,18,4,11,2015,561.5
2015-11-20 17:00:00,19,4,11,2015,548.0
2015-11-20 18:00:00,20,4,11,2015,518.0
2015-11-20 19:00:00,21,4,11,2015,476.5
2015-11-20 20:00:00,22,4,11,2015,432.25
2015-11-20 21:00:00,23,4,11,2015,389.5
2015-11-20 22:00:00,0,5,11,2015,351.5
2015-11-20 23:00:00,1,5,11,2015,326.0
2015-11-21 00:00:00,2,5,11,2015,308.75
2015-11-21 01:00:00,3,5,11,2015,300.0
2015-11-21 02:00:00,4,5,11,2015,298.75
2015-11-21 03:00:00,5,5,11,2015,306.5
2015-11-21 04:00:00,6,5,11,2015,311.0
2015-11-21 05:00:00,7,5,11,2015,344.5
2015-11-21 06:00:00,8,5,11,2015,371.75
2015-11-21 07:00:00,9,5,11,2015,388.25
2015-11-21 08:00:00,10,5,11,2015,399.0
2015-11-21 09:00:00,11,5,11,2015,408.75
2015-11-21 10:00:00,12,5,11,2015,425.0
2015-11-21 11:00:00,13,5,11,2015,437.5
2015-11-21 12:00:00,14,5,11,2015,417.75
2015-11-21 13:00:00,15,5,11,2015,419.25
2015-11-21 14:00:00,16,5,11,2015,443.75
2015-11-21 15:00:00,17,5,11,2015,514.0
2015-11-21 16:00:00,18,5,11,2015,534.75
2015-11-21 17:00:00,19,5,11,2015,518.5
2015-11-21 18:00:00,20,5,11,2015,490.25
2015-11-21 19:00:00,21,5,11,2015,460.75
2015-11-21 20:00:00,22,5,11,2015,426.5
2015-11-21 21:00:00,23,5,11,2015,385.25
2015-11-21 22:00:00,0,6,11,2015,349.75
2015-11-21 23:00:00,1,6,11,2015,322.0
2015-11-22 00:00:00,2,6,11,2015,304.25
2015-11-22 01:00:00,3,6,11,2015,289.5
2015-11-22 02:00:00,4,6,11,2015,286.0
2015-11-22 03:00:00,5,6,11,2015,298.75
2015-11-22 04:00:00,6,6,11,2015,295.0
2015-11-22 05:00:00,7,6,11,2015,310.25
2015-11-22 06:00:00,8,6,11,2015,322.75
2015-11-22 07:00:00,9,6,11,2015,341.0
2015-11-22 08:00:00,10,6,11,2015,353.5
2015-11-22 09:00:00,11,6,11,2015,365.0
2015-11-22 10:00:00,12,6,11,2015,370.0
2015-11-22 11:00:00,13,6,11,2015,357.5
2015-11-22 12:00:00,14,6,11,2015,354.5
2015-11-22 13:00:00,15,6,11,2015,369.25
2015-11-22 14:00:00,16,6,11,2015,397.5
2015-11-22 15:00:00,17,6,11,2015,470.0
2015-11-22 16:00:00,18,6,11,2015,498.75
2015-11-22 17:00:00,19,6,11,2015,488.75
2015-11-22 18:00:00,20,6,11,2015,474.25
2015-11-22 19:00:00,21,6,11,2015,447.5
2015-11-22 20:00:00,22,6,11,2015,405.25
2015-11-22 21:00:00,23,6,11,2015,363.75
2015-11-22 22:00:00,0,0,11,2015,328.0
2015-11-22 23:00:00,1,0,11,2015,302.25
2015-11-23 00:00:00,2,0,11,2015,287.25
2015-11-23 01:00:00,3,0,11,2015,281.25
2015-11-23 02:00:00,4,0,11,2015,284.25
2015-11-23 03:00:00,5,0,11,2015,303.0
2015-11-23 04:00:00,6,0,11,2015,342.75
2015-11-23 05:00:00,7,0,11,2015,402.0
2015-11-23 06:00:00,8,0,11,2015,436.25
2015-11-23 07:00:00,9,0,11,2015,442.5
2015-11-23 08:00:00,10,0,11,2015,443.0
2015-11-23 09:00:00,11,0,11,2015,443.0
2015-11-23 10:00:00,12,0,11,2015,444.5
2015-11-23 11:00:00,13,0,11,2015,446.75
2015-11-23 12:00:00,14,0,11,2015,447.25
2015-11-23 13:00:00,15,0,11,2015,448.5
2015-11-23 14:00:00,16,0,11,2015,470.5
2015-11-23 15:00:00,17,0,11,2015,538.5
2015-11-23 16:00:00,18,0,11,2015,554.5
2015-11-23 17:00:00,19,0,11,2015,545.75
2015-11-23 18:00:00,20,0,11,2015,520.25
2015-11-23 19:00:00,21,0,11,2015,479.5
2015-11-23 20:00:00,22,0,11,2015,425.75
2015-11-23 21:00:00,23,0,11,2015,375.25
2015-11-23 22:00:00,0,1,11,2015,331.75
2015-11-23 23:00:00,1,1,11,2015,305.75
2015-11-24 00:00:00,2,1,11,2015,293.75
2015-11-24 01:00:00,3,1,11,2015,289.5
2015-11-24 02:00:00,4,1,11,2015,291.25
2015-11-24 03:00:00,5,1,11,2015,310.5
2015-11-24 04:00:00,6,1,11,2015,352.5
2015-11-24 05:00:00,7,1,11,2015,412.5
2015-11-24 06:00:00,8,1,11,2015,443.75
2015-11-24 07:00:00,9,1,11,2015,446.25
2015-11-24 08:00:00,10,1,11,2015,446.5
2015-11-24 09:00:00,11,1,11,2015,448.0
2015-11-24 10:00:00,12,1,11,2015,450.5
2015-11-24 11:00:00,13,1,11,2015,443.75
2015-11-24 12:00:00,14,1,11,2015,443.75
2015-11-24 13:00:00,15,1,11,2015,451.0
2015-11-24 14:00:00,16,1,11,2015,473.75
2015-11-24 15:00:00,17,1,11,2015,535.25
2015-11-24 16:00:00,18,1,11,2015,559.75
2015-11-24 17:00:00,19,1,11,2015,548.0
2015-11-24 18:00:00,20,1,11,2015,521.5
2015-11-24 19:00:00,21,1,11,2015,484.0
2015-11-24 20:00:00,22,1,11,2015,432.0
2015-11-24 21:00:00,23,1,11,2015,382.25
2015-11-24 22:00:00,0,2,11,2015,338.5
2015-11-24 23:00:00,1,2,11,2015,308.0
2015-11-25 00:00:00,2,2,11,2015,296.75
2015-11-25 01:00:00,3,2,11,2015,291.25
2015-11-25 02:00:00,4,2,11,2015,293.5
2015-11-25 03:00:00,5,2,11,2015,311.75
2015-11-25 04:00:00,6,2,11,2015,350.25
2015-11-25 05:00:00,7,2,11,2015,407.25
2015-11-25 06:00:00,8,2,11,2015,441.75
2015-11-25 07:00:00,9,2,11,2015,448.0
2015-11-25 08:00:00,10,2,11,2015,466.0
2015-11-25 09:00:00,11,2,11,2015,480.5
2015-11-25 10:00:00,12,2,11,2015,490.5
2015-11-25 11:00:00,13,2,11,2015,489.5
2015-11-25 12:00:00,14,2,11,2015,482.5
2015-11-25 13:00:00,15,2,11,2015,477.5
2015-11-25 14:00:00,16,2,11,2015,504.5
2015-11-25 15:00:00,17,2,11,2015,573.25
2015-11-25 16:00:00,18,2,11,2015,598.0
2015-11-25 17:00:00,19,2,11,2015,586.5
2015-11-25 18:00:00,20,2,11,2015,556.0
2015-11-25 19:00:00,21,2,11,2015,510.5
2015-11-25 20:00:00,22,2,11,2015,454.25
2015-11-25 21:00:00,23,2,11,2015,398.0
2015-11-25 22:00:00,0,3,11,2015,353.75
2015-11-25 23:00:00,1,3,11,2015,327.0
2015-11-26 00:00:00,2,3,11,2015,311.5
2015-11-26 01:00:00,3,3,11,2015,305.75
2015-11-26 02:00:00,4,3,11,2015,309.25
2015-11-26 03:00:00,5,3,11,2015,329.75
2015-11-26 04:00:00,6,3,11,2015,369.0
2015-11-26 05:00:00,7,3,11,2015,431.25
2015-11-26 06:00:00,8,3,11,2015,469.25
2015-11-26 07:00:00,9,3,11,2015,482.5
2015-11-26 08:00:00,10,3,11,2015,482.0
2015-11-26 09:00:00,11,3,11,2015,479.75
2015-11-26 10:00:00,12,3,11,2015,480.0
2015-11-26 11:00:00,13,3,11,2015,473.5
2015-11-26 12:00:00,14,3,11,2015,471.5
2015-11-26 13:00:00,15,3,11,2015,474.0
2015-11-26 14:00:00,16,3,11,2015,502.25
2015-11-26 15:00:00,17,3,11,2015,571.25
2015-11-26 16:00:00,18,3,11,2015,595.25
2015-11-26 17:00:00,19,3,11,2015,578.75
2015-11-26 18:00:00,20,3,11,2015,545.5
2015-11-26 19:00:00,21,3,11,2015,502.5
2015-11-26 20:00:00,22,3,11,2015,451.5
2015-11-26 21:00:00,23,3,11,2015,400.0
2015-11-26 22:00:00,0,4,11,2015,358.5
2015-11-26 23:00:00,1,4,11,2015,332.75
2015-11-27 00:00:00,2,4,11,2015,317.75
2015-11-27 01:00:00,3,4,11,2015,312.75
2015-11-27 02:00:00,4,4,11,2015,315.5
2015-11-27 03:00:00,5,4,11,2015,334.0
2015-11-27 04:00:00,6,4,11,2015,372.5
2015-11-27 05:00:00,7,4,11,2015,435.0
2015-11-27 06:00:00,8,4,11,2015,472.5
2015-11-27 07:00:00,9,4,11,2015,476.25
2015-11-27 08:00:00,10,4,11,2015,477.5
2015-11-27 09:00:00,11,4,11,2015,488.0
2015-11-27 10:00:00,12,4,11,2015,505.75
2015-11-27 11:00:00,13,4,11,2015,503.25
2015-11-27 12:00:00,14,4,11,2015,501.0
2015-11-27 13:00:00,15,4,11,2015,502.5
2015-11-27 14:00:00,16,4,11,2015,519.0
2015-11-27 15:00:00,17,4,11,2015,572.75
2015-11-27 16:00:00,18,4,11,2015,583.75
2015-11-27 17:00:00,19,4,11,2015,570.75
2015-11-27 18:00:00,20,4,11,2015,541.5
2015-11-27 19:00:00,21,4,11,2015,498.5
2015-11-27 20:00:00,22,4,11,2015,450.0
2015-11-27 21:00:00,23,4,11,2015,406.0
2015-11-27 22:00:00,0,5,11,2015,365.75
2015-11-27 23:00:00,1,5,11,2015,336.75
2015-11-28 00:00:00,2,5,11,2015,317.75
2015-11-28 01:00:00,3,5,11,2015,309.0
2015-11-28 02:00:00,4,5,11,2015,307.75
2015-11-28 03:00:00,5,5,11,2015,317.0
2015-11-28 04:00:00,6,5,11,2015,322.75
2015-11-28 05:00:00,7,5,11,2015,359.75
2015-11-28 06:00:00,8,5,11,2015,400.0
2015-11-28 07:00:00,9,5,11,2015,413.5
2015-11-28 08:00:00,10,5,11,2015,415.0
2015-11-28 09:00:00,11,5,11,2015,415.75
2015-11-28 10:00:00,12,5,11,2015,417.5
2015-11-28 11:00:00,13,5,11,2015,415.25
2015-11-28 12:00:00,14,5,11,2015,407.5
2015-11-28 13:00:00,15,5,11,2015,413.5
2015-11-28 14:00:00,16,5,11,2015,438.75
2015-11-28 15:00:00,17,5,11,2015,515.0
2015-11-28 16:00:00,18,5,11,2015,537.75
2015-11-28 17:00:00,19,5,11,2015,529.75
2015-11-28 18:00:00,20,5,11,2015,502.25
2015-11-28 19:00:00,21,5,11,2015,467.75
2015-11-28 20:00:00,22,5,11,2015,430.25
2015-11-28 21:00:00,23,5,11,2015,394.5
2015-11-28 22:00:00,0,6,11,2015,357.25
2015-11-28 23:00:00,1,6,11,2015,326.0
2015-11-29 00:00:00,2,6,11,2015,310.0
2015-11-29 01:00:00,3,6,11,2015,299.25
2015-11-29 02:00:00,4,6,11,2015,299.5
2015-11-29 03:00:00,5,6,11,2015,304.75
2015-11-29 04:00:00,6,6,11,2015,303.0
2015-11-29 05:00:00,7,6,11,2015,320.75
2015-11-29 06:00:00,8,6,11,2015,334.0
2015-11-29 07:00:00,9,6,11,2015,341.0
2015-11-29 08:00:00,10,6,11,2015,354.75
2015-11-29 09:00:00,11,6,11,2015,369.5
2015-11-29 10:00:00,12,6,11,2015,378.0
2015-11-29 11:00:00,13,6,11,2015,373.5
2015-11-29 12:00:00,14,6,11,2015,361.25
2015-11-29 13:00:00,15,6,11,2015,371.25
2015-11-29 14:00:00,16,6,11,2015,402.0
2015-11-29 15:00:00,17,6,11,2015,470.5
2015-11-29 16:00:00,18,6,11,2015,500.25
2015-11-29 17:00:00,19,6,11,2015,496.25
2015-11-29 18:00:00,20,6,11,2015,482.75
2015-11-29 19:00:00,21,6,11,2015,458.25
2015-11-29 20:00:00,22,6,11,2015,418.0
2015-11-29 21:00:00,23,6,11,2015,373.75
2015-11-29 22:00:00,0,0,11,2015,332.25
2015-11-29 23:00:00,1,0,11,2015,307.5
2015-11-30 00:00:00,2,0,11,2015,293.5
2015-11-30 01:00:00,3,0,11,2015,286.75
2015-11-30 02:00:00,4,0,11,2015,289.25
2015-11-30 03:00:00,5,0,11,2015,309.0
2015-11-30 04:00:00,6,0,11,2015,349.5
2015-11-30 05:00:00,7,0,11,2015,406.5
2015-11-30 06:00:00,8,0,11,2015,441.25
2015-11-30 07:00:00,9,0,11,2015,453.0
2015-11-30 08:00:00,10,0,11,2015,469.75
2015-11-30 09:00:00,11,0,11,2015,487.25
2015-11-30 10:00:00,12,0,11,2015,495.0
2015-11-30 11:00:00,13,0,11,2015,483.75
2015-11-30 12:00:00,14,0,11,2015,476.75
2015-11-30 13:00:00,15,0,11,2015,484.25
2015-11-30 14:00:00,16,0,11,2015,516.5
2015-11-30 15:00:00,17,0,11,2015,588.25
2015-11-30 16:00:00,18,0,11,2015,609.25
2015-11-30 17:00:00,19,0,11,2015,592.5
2015-11-30 18:00:00,20,0,11,2015,559.0
2015-11-30 19:00:00,21,0,11,2015,515.5
2015-11-30 20:00:00,22,0,11,2015,457.25
2015-11-30 21:00:00,23,0,11,2015,402.5
2015-11-30 22:00:00,0,1,12,2015,357.0
2015-11-30 23:00:00,1,1,12,2015,325.75
2015-12-01 00:00:00,2,1,12,2015,310.0
2015-12-01 01:00:00,3,1,12,2015,302.5
2015-12-01 02:00:00,4,1,12,2015,303.25
2015-12-01 03:00:00,5,1,12,2015,322.75
2015-12-01 04:00:00,6,1,12,2015,366.5
2015-12-01 05:00:00,7,1,12,2015,429.5
2015-12-01 06:00:00,8,1,12,2015,453.75
2015-12-01 07:00:00,9,1,12,2015,455.25
2015-12-01 08:00:00,10,1,12,2015,450.25
2015-12-01 09:00:00,11,1,12,2015,449.25
2015-12-01 10:00:00,12,1,12,2015,452.0
2015-12-01 11:00:00,13,1,12,2015,445.25
2015-12-01 12:00:00,14,1,12,2015,440.75
2015-12-01 13:00:00,15,1,12,2015,454.0
2015-12-01 14:00:00,16,1,12,2015,481.0
2015-12-01 15:00:00,17,1,12,2015,553.75
